Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
2,00:00:00.033,2.028744855967078,7.223032407407407,1.039182098765432,2.5161033950617284,2.530949074074074
3,00:00:00.067,1.9275462962962961,7.587037037037037,0.9244212962962963,2.6347376543209875,2.223479938271605
4,00:00:00.100,0.29247685185185185,1.8200231481481481,0.14973765432098765,0.2663966049382716,0.4612962962962963
5,00:00:00.133,2.2108976337448563,8.075,1.1600925925925927,2.810486111111111,2.662114197530864
6,00:00:00.167,2.224483024691358,7.236805555555556,1.1780015432098765,2.7994753086419752,2.695972222222222
7,00:00:00.200,2.0994084362139915,6.762615740740741,1.1772993827160494,2.529837962962963,2.591087962962963
8,00:00:00.233,1.6297119341563786,5.076388888888889,0.8860570987654321,2.0635879629629628,1.9394907407407407
9,00:00:00.267,0.395164609053498,3.618402777777778,0.27880401234567903,0.3904320987654321,0.5162577160493828
10,00:00:00.300,1.3171399176954732,6.630787037037037,0.7523842592592592,1.5883564814814815,1.6106790123456791
11,00:00:00.333,1.287283950617284,7.215162037037037,0.7454166666666666,1.4883256172839505,1.6281095679012345
12,00:00:00.367,1.1922865226337447,7.030208333333333,0.7636342592592592,1.3735648148148147,1.4396604938271604
13,00:00:00.400,0.46518775720164607,2.670023148148148,0.31462962962962965,0.4590817901234568,0.6218518518518519
14,00:00:00.433,0.45130915637860075,1.8377314814814816,0.5072993827160494,0.31863425925925926,0.5279938271604938
15,00:00:00.467,0.43969393004115226,2.50474537037037,0.40032407407407405,0.35439814814814813,0.5643595679012345
16,00:00:00.500,1.318207304526749,5.391203703703703,1.0646064814814815,1.2429861111111111,1.6470293209876543
17,00:00:00.533,0.9548173868312757,4.8225694444444445,0.6338425925925926,1.1413117283950618,1.0892978395061728
18,00:00:00.567,1.3000334362139918,6.469444444444444,0.8139737654320988,1.6307021604938272,1.4554243827160493
19,00:00:00.600,0.7456687242798354,2.241087962962963,0.700516975308642,0.5085879629629629,1.0279012345679013
20,00:00:00.633,2.0091769547325105,7.020370370370371,1.2441975308641975,2.3793904320987656,2.403942901234568
21,00:00:00.667,2.0270781893004117,6.524537037037037,1.198996913580247,2.616280864197531,2.265956790123457
22,00:00:00.700,2.4532381687242797,8.195023148148149,1.6228626543209876,2.9891975308641974,2.7476543209876545
23,00:00:00.733,2.358585390946502,7.7778935185185185,1.485378086419753,2.8608873456790125,2.729490740740741
24,00:00:00.767,0.5241126543209876,1.8652777777777778,0.3864043209876543,0.4501851851851852,0.7357484567901235
