Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
2,00:00:00.033,0.19994598765432095,1.570138888888889,0.1369753086419753,0.16051697530864198,0.30234567901234566
3,00:00:00.067,0.19314043209876544,0.46828703703703706,0.15968364197530865,0.16952932098765433,0.2502083333333333
4,00:00:00.100,0.16710133744855968,0.5902777777777778,0.12815586419753086,0.15506172839506172,0.21808641975308643
5,00:00:00.133,0.29831275720164613,0.9896990740740741,0.229375,0.2674537037037037,0.3981095679012346
6,00:00:00.167,0.33344650205761317,1.9813657407407408,0.35121913580246916,0.2423070987654321,0.4068132716049383
7,00:00:00.200,0.31507973251028804,0.4013888888888889,0.3468904320987654,0.21897376543209876,0.379375
8,00:00:00.233,0.2587397119341564,1.129398148148148,0.13400462962962964,0.27772376543209876,0.3644907407407407
9,00:00:00.267,0.15220936213991768,0.6296296296296297,0.10507716049382716,0.18513888888888888,0.16641203703703702
10,00:00:00.300,0.13993312757201645,1.5130787037037037,0.15174382716049384,0.1394675925925926,0.12858796296296296
11,00:00:00.333,0.32324331275720164,1.8711805555555556,0.2596527777777778,0.33318672839506175,0.37689043209876544
12,00:00:00.367,0.20949331275720162,1.0015046296296297,0.13222993827160495,0.27020833333333333,0.22604166666666667
13,00:00:00.400,0.24762602880658435,1.2395833333333333,0.15898919753086418,0.33684413580246914,0.24704475308641977
14,00:00:00.433,0.06984825102880658,0.28530092592592593,0.022800925925925926,0.09733796296296296,0.08940586419753087
15,00:00:00.467,0.05220679012345678,1.188425925925926,0.02516203703703704,0.07079475308641975,0.06066358024691358
16,00:00:00.500,0.2036008230452675,0.8165509259259259,0.14021604938271606,0.276875,0.19371141975308642
17,00:00:00.533,0.5086394032921812,1.4028935185185185,0.539729938271605,0.48810185185185184,0.49808641975308643
18,00:00:00.567,0.43646090534979426,1.8534722222222222,0.4420601851851852,0.44426697530864195,0.4230555555555556
19,00:00:00.600,0.15030349794238684,1.0015046296296297,0.17512345679012345,0.1108179012345679,0.16496913580246914
20,00:00:00.633,0.14526234567901233,0.9050925925925926,0.1548533950617284,0.08833333333333333,0.1926003086419753
21,00:00:00.667,0.12904063786008232,1.1097222222222223,0.045223765432098766,0.1816820987654321,0.16021604938271605
22,00:00:00.700,0.14712705761316872,1.361574074074074,0.09010030864197531,0.18204475308641976,0.16923611111111111
23,00:00:00.733,0.26724022633744854,2.4850694444444446,0.16375771604938272,0.31290123456790125,0.32506172839506176
24,00:00:00.767,0.1780375514403292,1.1372685185185185,0.11672067901234567,0.15534722222222222,0.2620447530864198
25,00:00:00.800,0.10482510288065844,1.2730324074074073,0.05716049382716049,0.11579475308641975,0.14152006172839507
26,00:00:00.833,0.15256687242798353,0.6729166666666667,0.0874074074074074,0.15598765432098766,0.21430555555555555
27,00:00:00.867,0.16626028806584361,1.2002314814814814,0.10685956790123456,0.2445679012345679,0.1473533950617284
28,00:00:00.900,0.18150977366255142,1.294675925925926,0.07715277777777778,0.25993055555555555,0.20744598765432098
29,00:00:00.933,0.1790380658436214,1.4383101851851852,0.11856481481481482,0.23753086419753086,0.18101851851851852
30,00:00:00.967,0.26695473251028806,0.700462962962963,0.2572762345679012,0.30625,0.23733796296296297
31,00:00:01.000,0.25978395061728393,1.8141203703703703,0.2662731481481482,0.28290895061728394,0.23016975308641976
32,00:00:01.033,0.32235082304526746,1.0841435185185184,0.4183179012345679,0.2943672839506173,0.2543672839506173
33,00:00:01.067,0.23178755144032923,0.9916666666666667,0.21973765432098766,0.16382716049382717,0.31179783950617285
34,00:00:01.100,0.1664763374485597,1.0329861111111112,0.05044753086419753,0.2509645061728395,0.19801697530864198
35,00:00:01.133,0.06695730452674897,0.6984953703703703,0.022492283950617285,0.10988425925925926,0.06849537037037037
36,00:00:01.167,0.06753600823045268,0.9385416666666667,0.028287037037037038,0.10319444444444445,0.07112654320987655
37,00:00:01.200,0.1483076131687243,1.115625,0.056859567901234566,0.21972222222222224,0.16834104938271605
38,00:00:01.233,0.12755915637860082,2.1190972222222224,0.0505787037037037,0.19995370370370372,0.13214506172839507
39,00:00:01.267,0.2124614197530864,1.0920138888888888,0.23974537037037036,0.20698302469135801,0.19065586419753086
40,00:00:01.300,0.1083230452674897,1.2907407407407407,0.056450617283950615,0.1498533950617284,0.11866512345679012
41,00:00:01.333,0.42963477366255143,3.0202546296296298,0.48290895061728395,0.40521604938271605,0.40077932098765434
42,00:00:01.367,0.48699331275720165,1.8416666666666666,0.5499382716049382,0.4355478395061728,0.4754938271604938
43,00:00:01.400,0.22117798353909465,0.41909722222222223,0.2510956790123457,0.2078858024691358,0.20455246913580247
44,00:00:01.433,0.20314043209876542,0.3148148148148148,0.1761111111111111,0.22128858024691359,0.2120216049382716
45,00:00:01.467,0.09161779835390947,0.25972222222222224,0.058271604938271604,0.10246141975308642,0.11412037037037037
46,00:00:01.500,0.17354681069958847,0.24791666666666667,0.13402006172839506,0.18905864197530864,0.19756172839506173
47,00:00:01.533,0.158369341563786,0.6630787037037037,0.0501929012345679,0.22273148148148147,0.20218364197530864
48,00:00:01.567,0.14343878600823046,1.5976851851851852,0.053858024691358024,0.1916280864197531,0.18483024691358024
49,00:00:01.600,0.12029578189300412,0.40729166666666666,0.04532407407407407,0.1502854938271605,0.16527777777777777
50,00:00:01.633,0.0852366255144033,0.3108796296296296,0.04604938271604938,0.09152006172839507,0.11814043209876543
51,00:00:01.667,0.23176954732510288,1.2297453703703705,0.1714351851851852,0.291875,0.23199845679012346
52,00:00:01.700,0.2936342592592593,0.733912037037037,0.2789814814814815,0.273016975308642,0.3289043209876543
53,00:00:01.733,0.2262319958847737,0.37974537037037037,0.13396604938271606,0.23323302469135804,0.3114969135802469
54,00:00:01.767,0.24934413580246914,0.5037037037037037,0.2111111111111111,0.26781635802469134,0.2691049382716049
55,00:00:01.800,0.19559927983539094,0.5961805555555556,0.18924382716049382,0.2037962962962963,0.19375771604938272
56,00:00:01.833,0.21420267489711933,0.7693287037037037,0.22436728395061728,0.15702932098765432,0.2612114197530864
57,00:00:01.867,0.12786265432098765,0.6079861111111111,0.10199074074074074,0.15259259259259259,0.12900462962962964
58,00:00:01.900,0.1214917695473251,0.31678240740740743,0.11530864197530864,0.12897376543209876,0.1201929012345679
59,00:00:01.933,0.10385545267489711,0.33449074074074076,0.0540354938271605,0.10277777777777777,0.15475308641975308
60,00:00:01.967,0.11264403292181069,0.6335648148148149,0.08175925925925925,0.09996913580246913,0.1562037037037037
61,00:00:02.000,0.16260802469135802,0.9857638888888889,0.11267746913580247,0.1975848765432099,0.17756172839506174
62,00:00:02.033,0.14876543209876544,0.7162037037037037,0.11668981481481482,0.16277777777777777,0.1668287037037037
63,00:00:02.067,0.1169727366255144,0.859837962962963,0.06996141975308642,0.12258487654320988,0.1583719135802469
64,00:00:02.100,0.06568158436213992,0.6984953703703703,0.031087962962962963,0.09867283950617284,0.06728395061728396
65,00:00:02.133,0.3146759259259259,0.6650462962962963,0.3591666666666667,0.27579475308641976,0.30906635802469135
66,00:00:02.167,0.33314300411522635,1.235648148148148,0.3996064814814815,0.2503395061728395,0.349483024691358
67,00:00:02.200,0.10389917695473251,0.5489583333333333,0.10293209876543209,0.10366512345679012,0.10510030864197531
68,00:00:02.233,0.07604681069958848,0.41122685185185187,0.06753086419753086,0.08672067901234567,0.07388888888888889
69,00:00:02.267,0.040676440329218105,0.09050925925925926,0.021558641975308643,0.05650462962962963,0.043966049382716046
70,00:00:02.300,0.04343621399176955,0.25775462962962964,0.032476851851851854,0.05488425925925926,0.04294753086419753
71,00:00:02.333,0.21749228395061726,0.5194444444444445,0.2212422839506173,0.21259259259259258,0.21864197530864196
72,00:00:02.367,0.08314300411522633,0.28530092592592593,0.04878858024691358,0.09755401234567901,0.10308641975308643
73,00:00:02.400,0.03803497942386831,0.21053240740740742,0.02011574074074074,0.05266975308641975,0.04131944444444444
74,00:00:02.433,0.05836162551440329,0.16527777777777777,0.02472993827160494,0.07313271604938272,0.07722222222222222
75,00:00:02.467,0.054686213991769546,1.038888888888889,0.02334104938271605,0.060655864197530864,0.08006172839506173
76,00:00:02.500,0.13218106995884774,1.3969907407407407,0.0690895061728395,0.2052932098765432,0.12216049382716049
77,00:00:02.533,0.4864248971193416,1.5229166666666667,0.5246064814814815,0.410570987654321,0.5240972222222222
78,00:00:02.567,0.45302726337448557,1.9144675925925927,0.5257253086419753,0.4039969135802469,0.4293595679012346
79,00:00:02.600,0.1470190329218107,0.584375,0.12817129629629628,0.1327391975308642,0.18014660493827162
80,00:00:02.633,0.1424537037037037,0.425,0.14801697530864197,0.10733024691358024,0.17201388888888888
