Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
2,00:00:00.033,2.0241177983539096,13.88136574074074,0.3228086419753086,2.4209567901234568,3.328587962962963
3,00:00:00.067,1.7178677983539095,10.941782407407407,0.32036265432098765,1.9822608024691357,2.850979938271605
4,00:00:00.100,0.5306918724279835,5.688310185185185,0.18979166666666666,0.485054012345679,0.9172299382716049
5,00:00:00.133,2.3596682098765434,11.561574074074073,0.5892438271604938,2.5807098765432097,3.909050925925926
6,00:00:00.167,2.3096604938271605,11.70324074074074,0.4997067901234568,2.596983024691358,3.832291666666667
7,00:00:00.200,2.2093518518518516,14.396875,0.5903472222222222,2.51491512345679,3.5227932098765433
8,00:00:00.233,2.1994058641975305,14.347685185185185,0.6046373456790124,2.4712114197530863,3.522368827160494
9,00:00:00.267,0.7255041152263374,5.440393518518518,0.4072145061728395,0.48878086419753086,1.280516975308642
10,00:00:00.300,1.9573688271604937,11.32349537037037,0.5815046296296297,2.1786882716049383,3.1119135802469136
11,00:00:00.333,2.272746913580247,13.798726851851852,0.5630632716049383,2.496658950617284,3.7585185185185184
12,00:00:00.367,2.162960390946502,12.382060185185185,0.5309413580246913,2.4359953703703705,3.5219444444444443
13,00:00:00.400,2.461195987654321,12.395833333333334,0.875,2.3193132716049383,4.189274691358024
14,00:00:00.433,0.7303858024691358,4.885532407407408,0.40433641975308643,0.5475308641975308,1.2392901234567901
15,00:00:00.467,2.317507716049383,11.876388888888888,0.6365509259259259,2.516095679012346,3.7998765432098764
16,00:00:00.500,2.3955426954732513,14.036805555555556,0.8181095679012346,2.506604938271605,3.8619135802469136
17,00:00:00.533,2.1138194444444447,14.721527777777778,0.5508487654320988,2.385108024691358,3.4055015432098767
18,00:00:00.567,1.8842541152263375,11.803587962962963,0.40924382716049384,2.1591666666666667,3.084351851851852
19,00:00:00.600,0.6567875514403293,5.605671296296296,0.2935185185185185,0.5170293209876543,1.1598148148148149
20,00:00:00.633,2.3681327160493826,11.591087962962963,0.6466975308641976,2.557283950617284,3.9004166666666666
21,00:00:00.667,2.5218878600823045,13.369791666666666,0.7104552469135802,2.6316358024691358,4.223572530864198
22,00:00:00.700,2.480617283950617,13.999421296296296,0.7403395061728395,2.6580555555555554,4.043456790123456
23,00:00:00.733,2.2732098765432096,15.423958333333333,0.638016975308642,2.53508487654321,3.6465277777777776
24,00:00:00.767,0.9323533950617283,4.897337962962963,0.4396836419753086,0.6307175925925926,1.726658950617284
25,00:00:00.800,2.6702726337448563,13.507523148148149,1.1582793209876543,2.5145601851851853,4.337978395061729
26,00:00:00.833,2.5915149176954735,13.30486111111111,0.859212962962963,2.6705015432098764,4.244830246913581
27,00:00:00.867,2.369135802469136,15.178009259259259,0.6823148148148148,2.6330555555555555,3.792037037037037
28,00:00:00.900,2.4011831275720166,15.282291666666667,0.7694598765432099,2.598695987654321,3.8353935185185186
29,00:00:00.933,0.059161522633744856,0.48009259259259257,0.018387345679012346,0.053217592592592594,0.10587962962962963
30,00:00:00.967,2.672466563786008,13.52326388888889,0.8466126543209876,2.795424382716049,4.375362654320988
31,00:00:01.000,2.4971810699588475,16.899652777777778,0.8098688271604938,2.60766975308642,4.07400462962963
32,00:00:01.033,2.612942386831276,17.12002314814815,0.8707484567901235,2.7145756172839506,4.253503086419753
33,00:00:01.067,2.1278935185185186,13.489814814814816,0.6377623456790124,2.3115817901234568,3.4343364197530866
34,00:00:01.100,0.41823045267489717,4.564814814814815,0.11720679012345679,0.3945216049382716,0.7429629629629629
35,00:00:01.133,2.4151311728395064,13.755439814814816,0.6752469135802469,2.6110493827160495,3.9590972222222223
36,00:00:01.167,2.7051517489711934,17.574537037037036,0.8985493827160493,2.7433564814814817,4.473549382716049
37,00:00:01.200,2.7195447530864194,17.611921296296295,0.9933487654320987,2.7188348765432098,4.446450617283951
38,00:00:01.233,2.2424022633744856,14.133217592592592,0.6972916666666666,2.363564814814815,3.6663503086419755
39,00:00:01.267,0.4828292181069959,4.574652777777778,0.141875,0.40521604938271605,0.9013966049382716
40,00:00:01.300,2.467559156378601,15.691550925925926,0.6116049382716049,2.747800925925926,4.043271604938272
41,00:00:01.333,2.6260828189300414,19.658217592592592,0.8387037037037037,2.747037037037037,4.292507716049383
42,00:00:01.367,2.747685185185185,17.314814814814813,0.9625154320987654,2.7989429012345677,4.481597222222222
43,00:00:01.400,2.287173353909465,13.35601851851852,0.6273765432098766,2.51920524691358,3.714938271604938
44,00:00:01.433,0.5944624485596708,3.8427083333333334,0.21895061728395063,0.41530092592592593,1.1491358024691358
45,00:00:01.467,2.7400591563786008,14.174537037037037,0.8016666666666666,2.8084953703703706,4.610015432098765
46,00:00:01.500,2.735457818930041,13.916782407407407,0.7818055555555555,2.8548456790123455,4.5697222222222225
