Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
2,00:00:00.033,0.827687757201646,5.589930555555555,1.051304012345679,0.5431558641975308,0.8886033950617284
3,00:00:00.067,0.9398251028806586,6.138888888888889,0.5337962962962963,1.0269521604938272,1.258726851851852
4,00:00:00.100,1.034266975308642,8.439004629629629,0.6595061728395062,1.1195524691358025,1.3237422839506172
5,00:00:00.133,1.4384413580246915,7.372569444444444,1.48741512345679,1.2293287037037037,1.5985802469135801
6,00:00:00.167,1.1334670781893004,5.820138888888889,0.9716898148148149,1.039621913580247,1.3890895061728394
7,00:00:00.200,0.5441435185185185,4.730092592592593,0.758287037037037,0.3616820987654321,0.5124614197530865
8,00:00:00.233,3.3999665637860086,9.94224537037037,5.05712962962963,1.6957484567901235,3.447021604938272
9,00:00:00.267,2.591000514403292,8.232407407407408,3.2780864197530866,1.8043827160493826,2.6905324074074075
10,00:00:00.300,2.67324074074074,8.661342592592593,4.104629629629629,1.5102314814814815,2.404861111111111
11,00:00:00.333,3.7817181069958843,9.900925925925925,6.244182098765432,1.8899151234567901,3.211057098765432
12,00:00:00.367,3.5942258230452673,8.141898148148147,6.392546296296296,0.7558179012345679,3.6343132716049382
13,00:00:00.400,2.8868647119341566,7.028240740740741,3.8159336419753087,1.783341049382716,3.0613194444444445
14,00:00:00.433,2.828325617283951,9.745486111111111,3.9126003086419754,1.6875925925925925,2.884783950617284
15,00:00:00.467,4.5556018518518515,12.694907407407408,6.303649691358025,2.4845293209876544,4.878626543209877
16,00:00:00.500,5.155432098765432,10.294444444444444,7.921666666666667,2.549753086419753,4.994876543209877
17,00:00:00.533,3.675298353909465,7.37650462962963,6.50375,0.9117052469135802,3.6104398148148147
18,00:00:00.567,4.062903806584362,11.955092592592592,5.318996913580247,2.236496913580247,4.633217592592593
19,00:00:00.600,1.8508770576131688,8.456712962962962,1.544266975308642,1.3720138888888889,2.6363503086419753
20,00:00:00.633,2.2109747942386835,9.003703703703703,2.0972453703703704,1.4294135802469137,3.1062654320987653
21,00:00:00.667,3.2898482510288063,8.045486111111112,4.617932098765432,1.2481327160493827,4.003479938271605
22,00:00:00.700,1.200082304526749,7.6342592592592595,1.3772762345679013,0.5645679012345679,1.6584027777777777
23,00:00:00.733,2.220079732510288,8.982060185185185,2.4508256172839507,1.3294521604938272,2.8799614197530863
24,00:00:00.767,3.2359387860082305,11.162152777777777,3.9642515432098766,1.6643055555555555,4.079259259259259
25,00:00:00.800,4.478670267489712,11.988541666666666,5.926512345679012,1.8857561728395063,5.623742283950618
26,00:00:00.833,4.528371913580247,12.277777777777779,5.250100308641976,2.2002854938271605,6.1347299382716045
27,00:00:00.867,1.8166846707818929,6.453703703703703,2.578827160493827,0.3481095679012346,2.5231172839506173
28,00:00:00.900,1.4558281893004115,8.336689814814815,1.0012191358024691,1.2336574074074074,2.132608024691358
29,00:00:00.933,1.5482304526748971,7.6224537037037035,1.0086342592592592,1.2579783950617285,2.3780787037037037
30,00:00:00.967,2.2467129629629627,9.338194444444444,2.0345138888888887,1.489266975308642,3.216358024691358
31,00:00:01.000,2.653559670781893,8.804976851851851,2.94837962962963,1.2892746913580246,3.7230246913580247
32,00:00:01.033,0.49570730452674905,6.60324074074074,0.37959104938271604,0.39223765432098767,0.7152932098765432
33,00:00:01.067,1.636358024691358,8.458680555555556,1.1942283950617283,1.2559876543209876,2.458858024691358
