Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
2,00:00:00.033,2.974804526748971,9.877314814814815,0.3200848765432099,3.249367283950617,5.354961419753087
3,00:00:00.067,2.390162037037037,7.406018518518518,0.2673456790123457,2.561141975308642,4.341998456790123
4,00:00:00.100,0.8644933127572018,6.746875,0.19360339506172838,0.8059490740740741,1.5939274691358025
5,00:00:00.133,3.6061213991769545,11.475,0.842445987654321,3.4273765432098764,6.548541666666667
6,00:00:00.167,2.824102366255144,11.29988425925926,0.3043595679012346,3.0607407407407408,5.107206790123457
7,00:00:00.200,2.8732381687242796,9.306712962962964,0.2862037037037037,3.20375,5.129760802469136
8,00:00:00.233,2.6876440329218103,9.090277777777779,0.40035493827160495,2.8198070987654322,4.842770061728395
9,00:00:00.267,1.110733024691358,6.225462962962963,0.338070987654321,0.9631404320987654,2.0309876543209877
10,00:00:00.300,2.6063554526748973,7.573263888888889,0.2697453703703704,2.935486111111111,4.61383487654321
11,00:00:00.333,2.906697530864198,9.900925925925925,0.28132716049382717,3.2653086419753086,5.173456790123457
12,00:00:00.367,2.8220164609053495,10.020949074074075,0.4058101851851852,3.007692901234568,5.052546296296296
13,00:00:00.400,2.9448353909465026,8.376041666666667,0.3290354938271605,3.180625,5.324845679012346
14,00:00:00.433,0.7278909465020575,4.775347222222222,0.11777006172839506,0.7261496913580247,1.339753086419753
15,00:00:00.467,2.784300411522634,8.450810185185185,0.349266975308642,2.9867283950617285,5.016905864197531
16,00:00:00.500,3.038680555555556,10.762731481481481,0.4232561728395062,3.3174922839506173,5.375293209876543
17,00:00:00.533,2.6601568930041153,9.63726851851852,0.27324845679012344,2.974783950617284,4.732438271604939
18,00:00:00.567,2.5171579218107,7.516203703703703,0.25242283950617284,2.843263888888889,4.455787037037037
19,00:00:00.600,0.6628729423868313,4.157523148148148,0.1672685185185185,0.6122685185185185,1.2090817901234567
20,00:00:00.633,2.9937628600823047,10.630902777777777,0.41252314814814817,3.2601543209876542,5.308611111111111
21,00:00:00.667,2.8249845679012346,9.24375,0.2927314814814815,3.1448688271604937,5.037353395061729
22,00:00:00.700,2.7189300411522637,9.66087962962963,0.28379629629629627,3.055462962962963,4.817530864197531
