Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
2,00:00:00.033,0.1628395061728395,1.6645833333333333,0.07216820987654321,0.1297222222222222,0.28662808641975307
3,00:00:00.067,0.4125514403292181,2.4299768518518516,0.15022376543209875,0.3862885802469136,0.701141975308642
4,00:00:00.100,0.7888631687242799,3.6203703703703702,0.1570216049382716,1.0381095679012347,1.1714583333333333
5,00:00:00.133,0.8257381687242799,6.841319444444444,0.1299922839506173,1.1198611111111112,1.2273611111111111
6,00:00:00.167,0.9092232510288065,5.00949074074074,0.25991512345679013,1.1247916666666666,1.342962962962963
7,00:00:00.200,0.35698045267489714,2.941550925925926,0.17327932098765433,0.277662037037037,0.62
8,00:00:00.233,0.4073173868312758,3.177662037037037,0.14450617283950618,0.36126543209876544,0.7161805555555556
9,00:00:00.267,0.25680298353909464,3.549537037037037,0.05330246913580247,0.2986496913580247,0.41845679012345677
10,00:00:00.300,0.27829475308641977,3.7600694444444445,0.06679012345679013,0.29931327160493826,0.46878086419753084
11,00:00:00.333,1.2959722222222223,7.728703703703704,0.29433641975308644,1.551766975308642,2.0418132716049384
12,00:00:00.367,0.30359310699588477,3.582986111111111,0.09713734567901235,0.29661265432098766,0.5170293209876543
13,00:00:00.400,1.3031995884773664,9.01550925925926,0.2402314814814815,1.5969135802469137,2.0724537037037036
14,00:00:00.433,1.3391820987654321,9.721875,0.24047067901234567,1.6369444444444445,2.140131172839506
15,00:00:00.467,0.5623559670781892,5.495486111111111,0.12354938271604939,0.629483024691358,0.9340354938271604
16,00:00:00.500,0.5781635802469136,6.451736111111111,0.16658950617283952,0.5969444444444445,0.9709567901234568
17,00:00:00.533,0.7489274691358024,6.339583333333334,0.38472222222222224,0.5303240740740741,1.331736111111111
18,00:00:00.567,0.3895730452674897,7.077430555555556,0.045910493827160496,0.5036882716049382,0.6191203703703704
19,00:00:00.600,0.5081198559670782,6.805902777777778,0.09743055555555556,0.6099151234567901,0.8170138888888889
20,00:00:00.633,0.7777803497942387,5.609606481481482,0.26873456790123457,0.7686033950617284,1.2960030864197531
21,00:00:00.667,0.700784465020576,4.558912037037037,0.2839583333333333,0.6479398148148148,1.1704552469135803
22,00:00:00.700,0.21007716049382716,3.6538194444444443,0.020370370370370372,0.2860108024691358,0.3238503086419753
23,00:00:00.733,0.39206532921810694,4.615972222222222,0.04584104938271605,0.5437962962962963,0.5865586419753086
24,00:00:00.767,0.49181584362139913,4.928819444444445,0.11054012345679012,0.6036805555555556,0.7612268518518519
25,00:00:00.800,0.5675977366255145,5.574189814814815,0.14790895061728396,0.6700308641975309,0.8848533950617284
26,00:00:00.833,0.5015354938271606,5.523032407407407,0.09646604938271605,0.6251543209876543,0.7829861111111112
27,00:00:00.867,0.6281430041152264,6.111342592592592,0.26807098765432097,0.5576774691358025,1.0586805555555556
28,00:00:00.900,0.33032407407407405,5.715856481481482,0.04359567901234568,0.4537654320987654,0.4936111111111111
29,00:00:00.933,0.43449331275720166,6.01099537037037,0.06849537037037037,0.5883719135802469,0.6466126543209877
30,00:00:00.967,0.6134619341563786,7.165972222222222,0.1483179012345679,0.7289043209876543,0.9631635802469136
31,00:00:01.000,1.4883230452674898,8.944675925925926,0.42580246913580244,1.8291975308641975,2.2099691358024693
32,00:00:01.033,0.3206738683127572,5.056712962962963,0.0576466049382716,0.3751311728395062,0.5292438271604938
33,00:00:01.067,1.231517489711934,9.192592592592593,0.20045524691358024,1.7201157407407408,1.7739814814814814
34,00:00:01.100,1.476707818930041,10.685995370370371,0.3518287037037037,1.8919367283950617,2.186358024691358
35,00:00:01.133,0.8085648148148148,7.8054398148148145,0.15925154320987656,0.9727237654320988,1.2937191358024691
36,00:00:01.167,0.7466126543209878,7.659837962962963,0.14543981481481483,0.9527932098765433,1.141604938271605
37,00:00:01.200,0.19594393004115226,1.7216435185185186,0.03630401234567901,0.2301851851851852,0.32134259259259257
38,00:00:01.233,0.47862397119341565,4.783217592592592,0.06907407407407408,0.6144598765432099,0.752337962962963
39,00:00:01.267,0.7946424897119342,7.042013888888889,0.18069444444444444,0.9848996913580247,1.2183333333333333
40,00:00:01.300,0.6759619341563786,9.229976851851852,0.1408641975308642,0.8689891975308642,1.0180324074074074
