Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
2,00:00:00.033,1.2290097736625516,5.519097222222222,0.7237731481481482,0.1651003086419753,2.798155864197531
3,00:00:00.067,4.831754115226337,11.000810185185186,3.6921682098765434,1.3615663580246913,9.441527777777777
4,00:00:00.100,4.257096193415638,7.059722222222222,2.6441666666666666,1.1002083333333332,9.026913580246914
5,00:00:00.133,5.327175925925926,9.54675925925926,3.7786265432098767,1.8910725308641976,10.311828703703704
6,00:00:00.167,4.906836419753087,7.797569444444444,3.385378086419753,1.5120524691358024,9.823078703703704
7,00:00:00.200,1.3079938271604938,3.815162037037037,0.8702083333333334,0.16185956790123457,2.8919135802469134
8,00:00:00.233,4.9837319958847734,7.138425925925926,3.549328703703704,1.2544907407407409,10.147376543209877
9,00:00:00.267,5.389048353909465,11.459259259259259,3.731967592592593,1.522253086419753,10.91292438271605
10,00:00:00.300,4.856440329218107,6.80787037037037,3.213348765432099,1.5164197530864199,9.839552469135802
11,00:00:00.333,3.8998148148148144,5.178703703703704,2.1333333333333333,1.3849614197530864,8.181149691358025
12,00:00:00.367,1.884079218106996,3.765972222222222,1.2983333333333333,0.2878317901234568,4.066072530864197
13,00:00:00.400,3.9165483539094654,5.040972222222222,2.2601234567901236,1.1941512345679013,8.295370370370371
14,00:00:00.433,4.188389917695473,5.227893518518519,2.2507716049382718,1.2805324074074074,9.03386574074074
15,00:00:00.467,7.435550411522633,15.833217592592593,4.897546296296296,1.4038425925925926,16.00526234567901
16,00:00:00.500,3.3585030864197525,4.000115740740741,1.3950077160493828,1.3531327160493827,7.327368827160494
17,00:00:00.533,1.001386316872428,1.1707175925925926,0.5123456790123457,0.24070987654320988,2.2511033950617283
18,00:00:00.567,1.869963991769547,0.9582175925925925,0.4875462962962963,1.0581944444444444,4.064151234567901
19,00:00:00.600,2.317618312757202,2.1761574074074073,0.7619753086419753,1.1879706790123457,5.002908950617284
20,00:00:00.633,1.8608101851851853,2.453587962962963,0.7796836419753086,0.7427777777777778,4.059969135802469
21,00:00:00.667,2.347608024691358,2.874652777777778,0.7463271604938272,1.2184722222222222,5.078024691358024
22,00:00:00.700,0.609349279835391,0.9247685185185185,0.2762422839506173,0.13056327160493827,1.4212422839506174
23,00:00:00.733,2.777062757201646,2.347337962962963,1.0053317901234569,1.2958487654320987,6.030007716049383
24,00:00:00.767,2.682001028806584,1.6409722222222223,0.8690663580246913,1.3222453703703703,5.8546913580246915
25,00:00:00.800,2.499897119341564,1.650810185185185,0.6770601851851852,1.32508487654321,5.497546296296297
26,00:00:00.833,2.353094135802469,1.8416666666666666,0.7785108024691358,1.1852623456790123,5.095509259259259
27,00:00:00.867,5.277744341563786,13.11400462962963,3.9911265432098766,0.3941975308641975,11.447908950617284
28,00:00:00.900,2.3648302469135802,1.4638888888888888,0.6693132716049383,1.2613811728395061,5.163796296296296
29,00:00:00.933,2.157654320987654,1.0920138888888888,0.5456172839506173,1.208773148148148,4.718572530864198
30,00:00:00.967,2.730542695473251,1.7905092592592593,0.9578626543209876,1.2659722222222223,5.967793209876543
31,00:00:01.000,2.7920730452674896,3.1324074074074075,0.9583564814814814,1.2074537037037036,6.210408950617284
32,00:00:01.033,0.4956918724279835,0.37581018518518516,0.10438271604938272,0.2112114197530864,1.1714814814814816
33,00:00:01.067,4.830946502057613,9.285069444444444,3.116581790123457,1.2252469135802468,10.151010802469136
34,00:00:01.100,2.856445473251029,6.093634259259259,1.1306404320987655,1.1705324074074075,6.268163580246914
35,00:00:01.133,3.1834413580246914,2.3670138888888888,1.2487808641975309,1.2367283950617285,7.064814814814815
36,00:00:01.167,2.906965020576132,3.703009259259259,1.1763966049382717,1.1881944444444446,6.356304012345679
37,00:00:01.200,0.44879115226337446,0.38958333333333334,0.14296296296296296,0.17993827160493828,1.0234722222222221
38,00:00:01.233,3.8815817901234566,8.311111111111112,1.8877932098765433,1.259236111111111,8.497716049382715
39,00:00:01.267,6.223909465020576,13.845949074074074,4.154097222222222,1.3106481481481482,13.206983024691358
40,00:00:01.300,2.4618544238683127,2.5716435185185187,0.7622222222222222,1.2669984567901234,5.3563425925925925
41,00:00:01.333,2.358019547325103,3.468865740740741,0.6840972222222222,1.2433487654320987,5.146612654320988
42,00:00:01.367,0.43142489711934157,0.49386574074074074,0.14535493827160495,0.18351851851851853,0.9654012345679013
43,00:00:01.400,2.4585802469135802,2.408333333333333,0.748016975308642,1.2550617283950618,5.372662037037037
44,00:00:01.433,2.3346141975308643,2.193865740740741,0.7236342592592593,1.2092052469135803,5.071003086419753
45,00:00:01.467,1.234313271604938,1.410763888888889,0.32978395061728394,0.6533641975308642,2.7197916666666666
46,00:00:01.500,2.2655915637860082,2.3925925925925924,0.8176543209876543,1.0957484567901234,4.8833719135802465
47,00:00:01.533,0.9368132716049383,1.2159722222222222,0.3093672839506173,0.24851851851851853,2.252554012345679
48,00:00:01.567,2.9354012345679017,6.04837962962963,1.1714506172839507,1.3075,6.327253086419753
49,00:00:01.600,2.492795781893004,2.9277777777777776,0.8263348765432099,1.2762654320987654,5.375787037037037
50,00:00:01.633,3.3636651234567903,7.722800925925926,1.5743441358024692,1.318641975308642,7.198009259259259
51,00:00:01.667,5.027986111111111,11.256597222222222,2.8142592592592592,1.329236111111111,10.940462962962963
52,00:00:01.700,0.9115200617283951,0.9228009259259259,0.5701311728395062,0.186875,1.977554012345679
53,00:00:01.733,2.4644341563786005,3.9824074074074076,0.901983024691358,1.1752854938271604,5.316033950617284
54,00:00:01.767,2.4456378600823045,3.8309027777777778,0.7647453703703704,1.195462962962963,5.3767052469135805
55,00:00:01.800,2.340450102880659,2.390625,0.6734722222222222,1.1907253086419753,5.157152777777778
56,00:00:01.833,2.2942463991769544,1.5760416666666666,0.7052237654320987,1.1708641975308642,5.006651234567901
57,00:00:01.867,0.9520576131687243,1.3300925925925926,0.47703703703703704,0.24623456790123457,2.132901234567901
58,00:00:01.900,2.185329218106996,3.1166666666666667,0.6761882716049382,1.1300617283950618,4.749737654320987
59,00:00:01.933,3.5965457818930044,4.108333333333333,1.653618827160494,1.347391975308642,7.788626543209877
60,00:00:01.967,2.666450617283951,2.370949074074074,0.8045061728395062,1.2603780864197531,5.9344675925925925
61,00:00:02.000,3.0070730452674894,3.3586805555555554,1.1171373456790124,1.3715663580246913,6.532515432098766
62,00:00:02.033,2.5677057613168723,7.844791666666667,1.5116666666666667,0.4418132716049383,5.749637345679012
63,00:00:02.067,8.320560699588478,20.11076388888889,6.257191358024691,1.4817824074074073,17.222708333333333
64,00:00:02.100,2.8178163580246913,3.500347222222222,1.028695987654321,1.3595216049382717,6.065231481481481
65,00:00:02.133,3.511234567901234,4.753703703703704,1.699483024691358,1.3646296296296296,7.469591049382716
66,00:00:02.167,3.416864711934156,4.338541666666667,1.5487885802469137,1.2753703703703703,7.426435185185185
67,00:00:02.200,1.494102366255144,2.1230324074074076,0.8786342592592593,0.3101466049382716,3.293526234567901
68,00:00:02.233,2.453559670781893,3.683333333333333,0.9997993827160494,0.9745293209876543,5.386350308641975
69,00:00:02.267,2.8903909465020576,3.9233796296296295,1.2237114197530865,1.1727391975308643,6.2747222222222225
70,00:00:02.300,2.0918441358024693,3.2248842592592593,0.9030478395061728,0.7685339506172839,4.60395061728395
71,00:00:02.333,2.3823894032921813,2.4496527777777777,0.9006172839506172,1.1076388888888888,5.138912037037037
72,00:00:02.367,1.0852520576131686,2.609027777777778,0.6020910493827161,0.2196141975308642,2.4340509259259258
73,00:00:02.400,4.0759927983539095,6.408449074074074,2.2264506172839504,1.3705941358024691,8.630933641975309
74,00:00:02.433,2.836229423868313,3.5810185185185186,1.0332484567901234,1.274807098765432,6.200632716049383
75,00:00:02.467,5.154351851851852,10.963425925925925,3.0885725308641976,1.3260108024691357,11.048472222222221
76,00:00:02.500,3.4735519547325104,8.261921296296297,1.4611419753086419,1.2271064814814814,7.732407407407408
77,00:00:02.533,1.3917438271604938,1.8121527777777777,0.6183410493827161,0.31411265432098767,3.242777777777778
78,00:00:02.567,1.988289609053498,1.2199074074074074,0.7788657407407408,0.9315432098765432,4.25445987654321
79,00:00:02.600,2.7071270576131687,2.0403935185185187,1.019050925925926,1.2090354938271606,5.89329475308642
80,00:00:02.633,3.031689814814815,4.99375,1.3630555555555555,1.0347530864197532,6.697260802469136
81,00:00:02.667,2.46022633744856,1.9361111111111111,0.7955015432098765,1.1452160493827162,5.439961419753087
82,00:00:02.700,1.0369727366255146,1.926273148148148,0.39565586419753085,0.26522376543209875,2.450038580246914
83,00:00:02.733,2.1438194444444445,2.0325231481481483,0.8116126543209876,1.0971296296296296,4.522716049382716
84,00:00:02.767,2.4722402263374486,2.9927083333333333,0.6328703703703704,1.2300925925925925,5.5537577160493825
85,00:00:02.800,2.70752829218107,3.197337962962963,0.9270061728395061,1.2711496913580247,5.924429012345679
86,00:00:02.833,2.6316692386831275,2.3158564814814815,0.9429938271604938,1.2845756172839506,5.667438271604938
87,00:00:02.867,3.2226260288065838,8.590509259259258,2.476304012345679,0.29434413580246915,6.897229938271605
88,00:00:02.900,2.110532407407407,2.2371527777777778,0.6528317901234568,1.1324382716049384,4.546327160493827
